,date,store_id,cat_id,sales,is_outlier
10260,2012-08-06,TX_2,HOUSEHOLD,3007.14,False
10261,2012-08-07,TX_2,HOUSEHOLD,2338.19,False
10262,2012-08-08,TX_2,HOUSEHOLD,2407.92,False
10263,2012-08-09,TX_2,HOUSEHOLD,2300.59,False
10264,2012-08-10,TX_2,HOUSEHOLD,2871.16,False
10265,2012-08-11,TX_2,HOUSEHOLD,3727.79,False
10266,2012-08-12,TX_2,HOUSEHOLD,3605.27,False
10267,2012-08-13,TX_2,HOUSEHOLD,3294.68,False
10268,2012-08-14,TX_2,HOUSEHOLD,2374.45,False
10269,2012-08-15,TX_2,HOUSEHOLD,2529.55,False
10270,2012-08-16,TX_2,HOUSEHOLD,2959.29,False
10271,2012-08-17,TX_2,HOUSEHOLD,3214.62,False
10272,2012-08-18,TX_2,HOUSEHOLD,3269.77,False
10273,2012-08-19,TX_2,HOUSEHOLD,3915.03,False
10274,2012-08-20,TX_2,HOUSEHOLD,2928.36,False
10275,2012-08-21,TX_2,HOUSEHOLD,2697.39,False
10276,2012-08-22,TX_2,HOUSEHOLD,2797.98,False
10277,2012-08-23,TX_2,HOUSEHOLD,2730.55,False
10278,2012-08-24,TX_2,HOUSEHOLD,3270.22,False
10279,2012-08-25,TX_2,HOUSEHOLD,4165.94,False
10280,2012-08-26,TX_2,HOUSEHOLD,4407.08,False
10281,2012-08-27,TX_2,HOUSEHOLD,3442.63,False
10282,2012-08-28,TX_2,HOUSEHOLD,2820.89,False
10283,2012-08-29,TX_2,HOUSEHOLD,2576.63,False
10284,2012-08-30,TX_2,HOUSEHOLD,2584.9,False
10285,2012-08-31,TX_2,HOUSEHOLD,3769.1,False
10286,2012-09-01,TX_2,HOUSEHOLD,4448.56,False
10287,2012-09-02,TX_2,HOUSEHOLD,3605.02,False
10288,2012-09-03,TX_2,HOUSEHOLD,3875.48,False
10289,2012-09-04,TX_2,HOUSEHOLD,2694.17,False
10290,2012-09-05,TX_2,HOUSEHOLD,3032.88,False
10291,2012-09-06,TX_2,HOUSEHOLD,2861.29,False
10292,2012-09-07,TX_2,HOUSEHOLD,3305.83,False
10293,2012-09-08,TX_2,HOUSEHOLD,4576.24,False
10294,2012-09-09,TX_2,HOUSEHOLD,4266.51,False
10295,2012-09-10,TX_2,HOUSEHOLD,3249.16,False
10296,2012-09-11,TX_2,HOUSEHOLD,2751.93,False
10297,2012-09-12,TX_2,HOUSEHOLD,2204.89,False
10298,2012-09-13,TX_2,HOUSEHOLD,2940.39,False
10299,2012-09-14,TX_2,HOUSEHOLD,4042.74,False
10300,2012-09-15,TX_2,HOUSEHOLD,4216.16,False
10301,2012-09-16,TX_2,HOUSEHOLD,3893.95,False
10302,2012-09-17,TX_2,HOUSEHOLD,3286.81,False
10303,2012-09-18,TX_2,HOUSEHOLD,2736.71,False
10304,2012-09-19,TX_2,HOUSEHOLD,2211.42,False
10305,2012-09-20,TX_2,HOUSEHOLD,2333.58,False
10306,2012-09-21,TX_2,HOUSEHOLD,3119.68,False
10307,2012-09-22,TX_2,HOUSEHOLD,4603.82,False
10308,2012-09-23,TX_2,HOUSEHOLD,4292.43,False
10309,2012-09-24,TX_2,HOUSEHOLD,3048.68,False
10310,2012-09-25,TX_2,HOUSEHOLD,2847.6,False
10311,2012-09-26,TX_2,HOUSEHOLD,2502.17,False
10312,2012-09-27,TX_2,HOUSEHOLD,2500.13,False
10313,2012-09-28,TX_2,HOUSEHOLD,3082.39,False
10314,2012-09-29,TX_2,HOUSEHOLD,4272.06,False
10315,2012-09-30,TX_2,HOUSEHOLD,3762.44,False
10316,2012-10-01,TX_2,HOUSEHOLD,3359.24,False
10317,2012-10-02,TX_2,HOUSEHOLD,2733.94,False
10318,2012-10-03,TX_2,HOUSEHOLD,2787.7,False
10319,2012-10-04,TX_2,HOUSEHOLD,2565.97,False
10320,2012-10-05,TX_2,HOUSEHOLD,3383.95,False
10321,2012-10-06,TX_2,HOUSEHOLD,3948.71,False
10322,2012-10-07,TX_2,HOUSEHOLD,3680.66,False
10323,2012-10-08,TX_2,HOUSEHOLD,2907.4,False
10324,2012-10-09,TX_2,HOUSEHOLD,2807.81,False
10325,2012-10-10,TX_2,HOUSEHOLD,2685.55,False
10326,2012-10-11,TX_2,HOUSEHOLD,2392.81,False
10327,2012-10-12,TX_2,HOUSEHOLD,2934.81,False
10328,2012-10-13,TX_2,HOUSEHOLD,4278.92,False
10329,2012-10-14,TX_2,HOUSEHOLD,4255.4,False
10330,2012-10-15,TX_2,HOUSEHOLD,3197.59,False
10331,2012-10-16,TX_2,HOUSEHOLD,2509.74,False
10332,2012-10-17,TX_2,HOUSEHOLD,2765.37,False
10333,2012-10-18,TX_2,HOUSEHOLD,2585.37,False
10334,2012-10-19,TX_2,HOUSEHOLD,3041.3,False
10335,2012-10-20,TX_2,HOUSEHOLD,4013.17,False
10336,2012-10-21,TX_2,HOUSEHOLD,4099.2,False
10337,2012-10-22,TX_2,HOUSEHOLD,3338.65,False
10338,2012-10-23,TX_2,HOUSEHOLD,2695.66,False
10339,2012-10-24,TX_2,HOUSEHOLD,2270.84,False
10340,2012-10-25,TX_2,HOUSEHOLD,2645.44,False
10341,2012-10-26,TX_2,HOUSEHOLD,3073.48,False
10342,2012-10-27,TX_2,HOUSEHOLD,3754.35,False
10343,2012-10-28,TX_2,HOUSEHOLD,3856.08,False
10344,2012-10-29,TX_2,HOUSEHOLD,2649.98,False
10345,2012-10-30,TX_2,HOUSEHOLD,2525.3,False
10346,2012-10-31,TX_2,HOUSEHOLD,2426.08,False
10347,2012-11-01,TX_2,HOUSEHOLD,2748.13,False
10348,2012-11-02,TX_2,HOUSEHOLD,3115.59,False
10349,2012-11-03,TX_2,HOUSEHOLD,3893.98,False
10350,2012-11-04,TX_2,HOUSEHOLD,4113.42,False
10351,2012-11-05,TX_2,HOUSEHOLD,2774.0,False
10352,2012-11-06,TX_2,HOUSEHOLD,2360.91,False
10353,2012-11-07,TX_2,HOUSEHOLD,2313.42,False
10354,2012-11-08,TX_2,HOUSEHOLD,2624.08,False
10355,2012-11-09,TX_2,HOUSEHOLD,3198.34,False
10356,2012-11-10,TX_2,HOUSEHOLD,3736.51,False
10357,2012-11-11,TX_2,HOUSEHOLD,3891.12,False
10358,2012-11-12,TX_2,HOUSEHOLD,2499.37,False
10359,2012-11-13,TX_2,HOUSEHOLD,2008.68,False
10360,2012-11-14,TX_2,HOUSEHOLD,2139.1,False
10361,2012-11-15,TX_2,HOUSEHOLD,2384.58,False
10362,2012-11-16,TX_2,HOUSEHOLD,2957.17,False
10363,2012-11-17,TX_2,HOUSEHOLD,3688.28,False
10364,2012-11-18,TX_2,HOUSEHOLD,3670.81,False
10365,2012-11-19,TX_2,HOUSEHOLD,3110.05,False
10366,2012-11-20,TX_2,HOUSEHOLD,3043.38,False
10367,2012-11-21,TX_2,HOUSEHOLD,3205.08,False
10368,2012-11-22,TX_2,HOUSEHOLD,2049.85,False
10369,2012-11-23,TX_2,HOUSEHOLD,2424.82,False
10370,2012-11-24,TX_2,HOUSEHOLD,3209.2200000000003,False
10371,2012-11-25,TX_2,HOUSEHOLD,2848.08,False
10372,2012-11-26,TX_2,HOUSEHOLD,2771.24,False
10373,2012-11-27,TX_2,HOUSEHOLD,2251.85,False
10374,2012-11-28,TX_2,HOUSEHOLD,2157.85,False
10375,2012-11-29,TX_2,HOUSEHOLD,2343.11,False
10376,2012-11-30,TX_2,HOUSEHOLD,3060.24,False
10377,2012-12-01,TX_2,HOUSEHOLD,3766.54,False
10378,2012-12-02,TX_2,HOUSEHOLD,3731.31,False
10379,2012-12-03,TX_2,HOUSEHOLD,3374.87,False
10380,2012-12-04,TX_2,HOUSEHOLD,2431.63,False
10381,2012-12-05,TX_2,HOUSEHOLD,2482.69,False
10382,2012-12-06,TX_2,HOUSEHOLD,2471.52,False
10383,2012-12-07,TX_2,HOUSEHOLD,2827.77,False
10384,2012-12-08,TX_2,HOUSEHOLD,3834.93,False
10385,2012-12-09,TX_2,HOUSEHOLD,3668.25,False
10386,2012-12-10,TX_2,HOUSEHOLD,2247.14,False
10387,2012-12-11,TX_2,HOUSEHOLD,2732.95,False
10388,2012-12-12,TX_2,HOUSEHOLD,1901.42,False
10389,2012-12-13,TX_2,HOUSEHOLD,2452.69,False
10390,2012-12-14,TX_2,HOUSEHOLD,2967.16,False
10391,2012-12-15,TX_2,HOUSEHOLD,3734.09,False
10392,2012-12-16,TX_2,HOUSEHOLD,3240.08,False
10393,2012-12-17,TX_2,HOUSEHOLD,3197.89,False
10394,2012-12-18,TX_2,HOUSEHOLD,2564.16,False
10395,2012-12-19,TX_2,HOUSEHOLD,2465.46,False
10396,2012-12-20,TX_2,HOUSEHOLD,2635.8,False
10397,2012-12-21,TX_2,HOUSEHOLD,2932.55,False
10398,2012-12-22,TX_2,HOUSEHOLD,3629.37,False
10399,2012-12-23,TX_2,HOUSEHOLD,2899.41,False
10400,2012-12-24,TX_2,HOUSEHOLD,2328.94,False
10401,2012-12-25,TX_2,HOUSEHOLD,,True
10402,2012-12-26,TX_2,HOUSEHOLD,3426.3,False
10403,2012-12-27,TX_2,HOUSEHOLD,2704.17,False
10404,2012-12-28,TX_2,HOUSEHOLD,3759.82,False
10405,2012-12-29,TX_2,HOUSEHOLD,3519.47,False
10406,2012-12-30,TX_2,HOUSEHOLD,3393.19,False
10407,2012-12-31,TX_2,HOUSEHOLD,2825.73,False
10408,2013-01-01,TX_2,HOUSEHOLD,2407.36,False
10409,2013-01-02,TX_2,HOUSEHOLD,2823.82,False
10410,2013-01-03,TX_2,HOUSEHOLD,2592.68,False
10411,2013-01-04,TX_2,HOUSEHOLD,2799.79,False
10412,2013-01-05,TX_2,HOUSEHOLD,3266.67,False
10413,2013-01-06,TX_2,HOUSEHOLD,3308.87,False
10414,2013-01-07,TX_2,HOUSEHOLD,2921.54,False
10415,2013-01-08,TX_2,HOUSEHOLD,2163.34,False
10416,2013-01-09,TX_2,HOUSEHOLD,1969.7,False
10417,2013-01-10,TX_2,HOUSEHOLD,2541.07,False
10418,2013-01-11,TX_2,HOUSEHOLD,2685.84,False
10419,2013-01-12,TX_2,HOUSEHOLD,4586.84,False
10420,2013-01-13,TX_2,HOUSEHOLD,3180.78,False
10421,2013-01-14,TX_2,HOUSEHOLD,2387.39,False
10422,2013-01-15,TX_2,HOUSEHOLD,2083.87,False
10423,2013-01-16,TX_2,HOUSEHOLD,2548.31,False
10424,2013-01-17,TX_2,HOUSEHOLD,2650.36,False
10425,2013-01-18,TX_2,HOUSEHOLD,2941.02,False
10426,2013-01-19,TX_2,HOUSEHOLD,4118.59,False
10427,2013-01-20,TX_2,HOUSEHOLD,3931.01,False
10428,2013-01-21,TX_2,HOUSEHOLD,3271.67,False
10429,2013-01-22,TX_2,HOUSEHOLD,2328.88,False
10430,2013-01-23,TX_2,HOUSEHOLD,2450.9,False
10431,2013-01-24,TX_2,HOUSEHOLD,2472.27,False
10432,2013-01-25,TX_2,HOUSEHOLD,2813.29,False
10433,2013-01-26,TX_2,HOUSEHOLD,3886.59,False
10434,2013-01-27,TX_2,HOUSEHOLD,3720.93,False
10435,2013-01-28,TX_2,HOUSEHOLD,2413.53,False
10436,2013-01-29,TX_2,HOUSEHOLD,2159.82,False
10437,2013-01-30,TX_2,HOUSEHOLD,2123.83,False
10438,2013-01-31,TX_2,HOUSEHOLD,2417.89,False
10439,2013-02-01,TX_2,HOUSEHOLD,3312.36,False
10440,2013-02-02,TX_2,HOUSEHOLD,4479.59,False
10441,2013-02-03,TX_2,HOUSEHOLD,3559.14,False
10442,2013-02-04,TX_2,HOUSEHOLD,2826.82,False
10443,2013-02-05,TX_2,HOUSEHOLD,2936.54,False
10444,2013-02-06,TX_2,HOUSEHOLD,2436.75,False
10445,2013-02-07,TX_2,HOUSEHOLD,3239.67,False
10446,2013-02-08,TX_2,HOUSEHOLD,3765.84,False
10447,2013-02-09,TX_2,HOUSEHOLD,4856.54,False
10448,2013-02-10,TX_2,HOUSEHOLD,4699.99,False
10449,2013-02-11,TX_2,HOUSEHOLD,2944.26,False
10450,2013-02-12,TX_2,HOUSEHOLD,3512.22,False
10451,2013-02-13,TX_2,HOUSEHOLD,3287.04,False
10452,2013-02-14,TX_2,HOUSEHOLD,2746.35,False
10453,2013-02-15,TX_2,HOUSEHOLD,3860.17,False
10454,2013-02-16,TX_2,HOUSEHOLD,4552.1,False
10455,2013-02-17,TX_2,HOUSEHOLD,,True
10456,2013-02-18,TX_2,HOUSEHOLD,3761.53,False
10457,2013-02-19,TX_2,HOUSEHOLD,3295.08,False
10458,2013-02-20,TX_2,HOUSEHOLD,2822.98,False
10459,2013-02-21,TX_2,HOUSEHOLD,3092.91,False
10460,2013-02-22,TX_2,HOUSEHOLD,3429.47,False
10461,2013-02-23,TX_2,HOUSEHOLD,4075.2,False
10462,2013-02-24,TX_2,HOUSEHOLD,4856.2,False
10463,2013-02-25,TX_2,HOUSEHOLD,3247.35,False
10464,2013-02-26,TX_2,HOUSEHOLD,3004.69,False
10465,2013-02-27,TX_2,HOUSEHOLD,2950.7,False
10466,2013-02-28,TX_2,HOUSEHOLD,3750.04,False
10467,2013-03-01,TX_2,HOUSEHOLD,4129.4,False
10468,2013-03-02,TX_2,HOUSEHOLD,5174.68,False
10469,2013-03-03,TX_2,HOUSEHOLD,4565.9,False
10470,2013-03-04,TX_2,HOUSEHOLD,3305.31,False
10471,2013-03-05,TX_2,HOUSEHOLD,3233.6,False
10472,2013-03-06,TX_2,HOUSEHOLD,2792.21,False
10473,2013-03-07,TX_2,HOUSEHOLD,2573.76,False
10474,2013-03-08,TX_2,HOUSEHOLD,2955.21,False
10475,2013-03-09,TX_2,HOUSEHOLD,4295.11,False
10476,2013-03-10,TX_2,HOUSEHOLD,4509.2,False
10477,2013-03-11,TX_2,HOUSEHOLD,3651.03,False
10478,2013-03-12,TX_2,HOUSEHOLD,3642.8,False
10479,2013-03-13,TX_2,HOUSEHOLD,3071.47,False
10480,2013-03-14,TX_2,HOUSEHOLD,2902.96,False
10481,2013-03-15,TX_2,HOUSEHOLD,3438.45,False
10482,2013-03-16,TX_2,HOUSEHOLD,4214.0,False
10483,2013-03-17,TX_2,HOUSEHOLD,4146.29,False
10484,2013-03-18,TX_2,HOUSEHOLD,3083.31,False
10485,2013-03-19,TX_2,HOUSEHOLD,2746.0,False
10486,2013-03-20,TX_2,HOUSEHOLD,2889.62,False
10487,2013-03-21,TX_2,HOUSEHOLD,3125.43,False
10488,2013-03-22,TX_2,HOUSEHOLD,3070.48,False
10489,2013-03-23,TX_2,HOUSEHOLD,4093.29,False
10490,2013-03-24,TX_2,HOUSEHOLD,4524.12,False
10491,2013-03-25,TX_2,HOUSEHOLD,2716.42,False
10492,2013-03-26,TX_2,HOUSEHOLD,2581.67,False
10493,2013-03-27,TX_2,HOUSEHOLD,2623.01,False
10494,2013-03-28,TX_2,HOUSEHOLD,2919.15,False
10495,2013-03-29,TX_2,HOUSEHOLD,3803.92,False
10496,2013-03-30,TX_2,HOUSEHOLD,4173.68,False
10497,2013-03-31,TX_2,HOUSEHOLD,3021.19,False
10498,2013-04-01,TX_2,HOUSEHOLD,3253.25,False
10499,2013-04-02,TX_2,HOUSEHOLD,3217.16,False
10500,2013-04-03,TX_2,HOUSEHOLD,2895.61,False
10501,2013-04-04,TX_2,HOUSEHOLD,2903.84,False
10502,2013-04-05,TX_2,HOUSEHOLD,3453.02,False
10503,2013-04-06,TX_2,HOUSEHOLD,4522.48,False
10504,2013-04-07,TX_2,HOUSEHOLD,4588.93,False
10505,2013-04-08,TX_2,HOUSEHOLD,3433.43,False
10506,2013-04-09,TX_2,HOUSEHOLD,3239.64,False
10507,2013-04-10,TX_2,HOUSEHOLD,2639.74,False
10508,2013-04-11,TX_2,HOUSEHOLD,2784.35,False
10509,2013-04-12,TX_2,HOUSEHOLD,3004.25,False
10510,2013-04-13,TX_2,HOUSEHOLD,4130.17,False
10511,2013-04-14,TX_2,HOUSEHOLD,4280.44,False
10512,2013-04-15,TX_2,HOUSEHOLD,3022.5,False
10513,2013-04-16,TX_2,HOUSEHOLD,2583.9,False
10514,2013-04-17,TX_2,HOUSEHOLD,2801.0,False
10515,2013-04-18,TX_2,HOUSEHOLD,2849.1,False
10516,2013-04-19,TX_2,HOUSEHOLD,2975.18,False
10517,2013-04-20,TX_2,HOUSEHOLD,4147.27,False
10518,2013-04-21,TX_2,HOUSEHOLD,4576.48,False
10519,2013-04-22,TX_2,HOUSEHOLD,2848.56,False
10520,2013-04-23,TX_2,HOUSEHOLD,3168.74,False
10521,2013-04-24,TX_2,HOUSEHOLD,2757.58,False
10522,2013-04-25,TX_2,HOUSEHOLD,2771.74,False
10523,2013-04-26,TX_2,HOUSEHOLD,3511.52,False
10524,2013-04-27,TX_2,HOUSEHOLD,3209.85,False
10525,2013-04-28,TX_2,HOUSEHOLD,4774.34,False
10526,2013-04-29,TX_2,HOUSEHOLD,2784.05,False
10527,2013-04-30,TX_2,HOUSEHOLD,2959.51,False
10528,2013-05-01,TX_2,HOUSEHOLD,2914.29,False
10529,2013-05-02,TX_2,HOUSEHOLD,2722.78,False
10530,2013-05-03,TX_2,HOUSEHOLD,3250.95,False
10531,2013-05-04,TX_2,HOUSEHOLD,3637.25,False
10532,2013-05-05,TX_2,HOUSEHOLD,4109.86,False
10533,2013-05-06,TX_2,HOUSEHOLD,2826.53,False
10534,2013-05-07,TX_2,HOUSEHOLD,2717.63,False
10535,2013-05-08,TX_2,HOUSEHOLD,3128.45,False
10536,2013-05-09,TX_2,HOUSEHOLD,2580.2,False
10537,2013-05-10,TX_2,HOUSEHOLD,2805.63,False
10538,2013-05-11,TX_2,HOUSEHOLD,4067.46,False
10539,2013-05-12,TX_2,HOUSEHOLD,3064.23,False
10540,2013-05-13,TX_2,HOUSEHOLD,3346.64,False
10541,2013-05-14,TX_2,HOUSEHOLD,3111.06,False
10542,2013-05-15,TX_2,HOUSEHOLD,2943.29,False
10543,2013-05-16,TX_2,HOUSEHOLD,2864.62,False
10544,2013-05-17,TX_2,HOUSEHOLD,3576.87,False
10545,2013-05-18,TX_2,HOUSEHOLD,4508.11,False
10546,2013-05-19,TX_2,HOUSEHOLD,4800.0,False
10547,2013-05-20,TX_2,HOUSEHOLD,3316.92,False
10548,2013-05-21,TX_2,HOUSEHOLD,2913.83,False
10549,2013-05-22,TX_2,HOUSEHOLD,2847.52,False
10550,2013-05-23,TX_2,HOUSEHOLD,2616.9,False
10551,2013-05-24,TX_2,HOUSEHOLD,3414.1,False
10552,2013-05-25,TX_2,HOUSEHOLD,4081.97,False
10553,2013-05-26,TX_2,HOUSEHOLD,3781.16,False
10554,2013-05-27,TX_2,HOUSEHOLD,3473.72,False
10555,2013-05-28,TX_2,HOUSEHOLD,2798.24,False
10556,2013-05-29,TX_2,HOUSEHOLD,2496.09,False
10557,2013-05-30,TX_2,HOUSEHOLD,2949.17,False
10558,2013-05-31,TX_2,HOUSEHOLD,3263.15,False
10559,2013-06-01,TX_2,HOUSEHOLD,5008.83,False
10560,2013-06-02,TX_2,HOUSEHOLD,4767.97,False
10561,2013-06-03,TX_2,HOUSEHOLD,3258.94,False
10562,2013-06-04,TX_2,HOUSEHOLD,2712.12,False
10563,2013-06-05,TX_2,HOUSEHOLD,2716.43,False
10564,2013-06-06,TX_2,HOUSEHOLD,3037.92,False
10565,2013-06-07,TX_2,HOUSEHOLD,3257.51,False
10566,2013-06-08,TX_2,HOUSEHOLD,3885.25,False
10567,2013-06-09,TX_2,HOUSEHOLD,4047.34,False
10568,2013-06-10,TX_2,HOUSEHOLD,2842.27,False
10569,2013-06-11,TX_2,HOUSEHOLD,2812.58,False
10570,2013-06-12,TX_2,HOUSEHOLD,2702.31,False
10571,2013-06-13,TX_2,HOUSEHOLD,2868.13,False
10572,2013-06-14,TX_2,HOUSEHOLD,3410.71,False
10573,2013-06-15,TX_2,HOUSEHOLD,3987.47,False
10574,2013-06-16,TX_2,HOUSEHOLD,3903.0,False
10575,2013-06-17,TX_2,HOUSEHOLD,2992.39,False
10576,2013-06-18,TX_2,HOUSEHOLD,2989.3,False
10577,2013-06-19,TX_2,HOUSEHOLD,3082.53,False
10578,2013-06-20,TX_2,HOUSEHOLD,3212.25,False
10579,2013-06-21,TX_2,HOUSEHOLD,3327.41,False
10580,2013-06-22,TX_2,HOUSEHOLD,4286.25,False
10581,2013-06-23,TX_2,HOUSEHOLD,4427.19,False
10582,2013-06-24,TX_2,HOUSEHOLD,3239.98,False
10583,2013-06-25,TX_2,HOUSEHOLD,2761.35,False
10584,2013-06-26,TX_2,HOUSEHOLD,2723.14,False
10585,2013-06-27,TX_2,HOUSEHOLD,2933.16,False
10586,2013-06-28,TX_2,HOUSEHOLD,3270.64,False
10587,2013-06-29,TX_2,HOUSEHOLD,4322.6900000000005,False
10588,2013-06-30,TX_2,HOUSEHOLD,4389.1,False
10589,2013-07-01,TX_2,HOUSEHOLD,3360.55,False
10590,2013-07-02,TX_2,HOUSEHOLD,3111.06,False
10591,2013-07-03,TX_2,HOUSEHOLD,3244.17,False
10592,2013-07-04,TX_2,HOUSEHOLD,3010.94,False
10593,2013-07-05,TX_2,HOUSEHOLD,3189.03,False
10594,2013-07-06,TX_2,HOUSEHOLD,4232.63,False
10595,2013-07-07,TX_2,HOUSEHOLD,4017.64,False
10596,2013-07-08,TX_2,HOUSEHOLD,3139.67,False
10597,2013-07-09,TX_2,HOUSEHOLD,2979.8,False
10598,2013-07-10,TX_2,HOUSEHOLD,2708.74,False
10599,2013-07-11,TX_2,HOUSEHOLD,3200.73,False
10600,2013-07-12,TX_2,HOUSEHOLD,4006.1,False
10601,2013-07-13,TX_2,HOUSEHOLD,4712.32,False
10602,2013-07-14,TX_2,HOUSEHOLD,4268.4400000000005,False
10603,2013-07-15,TX_2,HOUSEHOLD,2887.66,False
10604,2013-07-16,TX_2,HOUSEHOLD,2894.96,False
10605,2013-07-17,TX_2,HOUSEHOLD,3064.67,False
10606,2013-07-18,TX_2,HOUSEHOLD,3336.65,False
10607,2013-07-19,TX_2,HOUSEHOLD,3781.24,False
10608,2013-07-20,TX_2,HOUSEHOLD,4087.17,False
10609,2013-07-21,TX_2,HOUSEHOLD,4812.56,False
10610,2013-07-22,TX_2,HOUSEHOLD,3080.11,False
10611,2013-07-23,TX_2,HOUSEHOLD,2827.98,False
10612,2013-07-24,TX_2,HOUSEHOLD,3586.56,False
10613,2013-07-25,TX_2,HOUSEHOLD,2973.39,False
10614,2013-07-26,TX_2,HOUSEHOLD,3536.8,False
10615,2013-07-27,TX_2,HOUSEHOLD,4265.21,False
10616,2013-07-28,TX_2,HOUSEHOLD,4051.71,False
10617,2013-07-29,TX_2,HOUSEHOLD,2815.65,False
10618,2013-07-30,TX_2,HOUSEHOLD,2419.66,False
10619,2013-07-31,TX_2,HOUSEHOLD,2896.75,False
10620,2013-08-01,TX_2,HOUSEHOLD,2944.7200000000003,False
10621,2013-08-02,TX_2,HOUSEHOLD,3663.5,False
10622,2013-08-03,TX_2,HOUSEHOLD,4378.74,False
10623,2013-08-04,TX_2,HOUSEHOLD,4582.9,False
10624,2013-08-05,TX_2,HOUSEHOLD,3444.0,False
10625,2013-08-06,TX_2,HOUSEHOLD,3073.4500000000003,False
10626,2013-08-07,TX_2,HOUSEHOLD,2868.33,False
10627,2013-08-08,TX_2,HOUSEHOLD,2697.76,False
10628,2013-08-09,TX_2,HOUSEHOLD,3435.23,False
10629,2013-08-10,TX_2,HOUSEHOLD,4395.13,False
10630,2013-08-11,TX_2,HOUSEHOLD,4149.72,False
10631,2013-08-12,TX_2,HOUSEHOLD,2831.54,False
10632,2013-08-13,TX_2,HOUSEHOLD,3009.55,False
10633,2013-08-14,TX_2,HOUSEHOLD,2615.33,False
10634,2013-08-15,TX_2,HOUSEHOLD,3149.65,False
10635,2013-08-16,TX_2,HOUSEHOLD,3617.02,False
10636,2013-08-17,TX_2,HOUSEHOLD,4481.92,False
10637,2013-08-18,TX_2,HOUSEHOLD,4486.8,False
10638,2013-08-19,TX_2,HOUSEHOLD,3127.48,False
10639,2013-08-20,TX_2,HOUSEHOLD,2940.07,False
10640,2013-08-21,TX_2,HOUSEHOLD,2687.35,False
10641,2013-08-22,TX_2,HOUSEHOLD,3088.79,False
10642,2013-08-23,TX_2,HOUSEHOLD,3363.37,False
10643,2013-08-24,TX_2,HOUSEHOLD,4190.56,False
10644,2013-08-25,TX_2,HOUSEHOLD,4641.61,False
10645,2013-08-26,TX_2,HOUSEHOLD,3793.49,False
10646,2013-08-27,TX_2,HOUSEHOLD,3301.55,False
10647,2013-08-28,TX_2,HOUSEHOLD,2799.66,False
10648,2013-08-29,TX_2,HOUSEHOLD,2434.83,False
10649,2013-08-30,TX_2,HOUSEHOLD,3345.44,False
10650,2013-08-31,TX_2,HOUSEHOLD,4681.22,False
10651,2013-09-01,TX_2,HOUSEHOLD,4006.12,False
10652,2013-09-02,TX_2,HOUSEHOLD,4056.23,False
10653,2013-09-03,TX_2,HOUSEHOLD,3181.03,False
10654,2013-09-04,TX_2,HOUSEHOLD,2629.34,False
10655,2013-09-05,TX_2,HOUSEHOLD,3059.14,False
10656,2013-09-06,TX_2,HOUSEHOLD,3233.78,False
10657,2013-09-07,TX_2,HOUSEHOLD,4208.98,False
10658,2013-09-08,TX_2,HOUSEHOLD,4727.22,False
10659,2013-09-09,TX_2,HOUSEHOLD,3084.96,False
10660,2013-09-10,TX_2,HOUSEHOLD,2684.95,False
10661,2013-09-11,TX_2,HOUSEHOLD,2804.39,False
10662,2013-09-12,TX_2,HOUSEHOLD,2861.29,False
10663,2013-09-13,TX_2,HOUSEHOLD,3378.32,False
10664,2013-09-14,TX_2,HOUSEHOLD,4708.82,False
10665,2013-09-15,TX_2,HOUSEHOLD,4214.28,False
10666,2013-09-16,TX_2,HOUSEHOLD,3014.06,False
10667,2013-09-17,TX_2,HOUSEHOLD,2667.89,False
10668,2013-09-18,TX_2,HOUSEHOLD,2876.81,False
10669,2013-09-19,TX_2,HOUSEHOLD,2551.85,False
10670,2013-09-20,TX_2,HOUSEHOLD,2879.26,False
10671,2013-09-21,TX_2,HOUSEHOLD,4511.8,False
10672,2013-09-22,TX_2,HOUSEHOLD,3903.07,False
10673,2013-09-23,TX_2,HOUSEHOLD,2987.0,False
10674,2013-09-24,TX_2,HOUSEHOLD,2305.35,False
10675,2013-09-25,TX_2,HOUSEHOLD,2400.67,False
10676,2013-09-26,TX_2,HOUSEHOLD,2614.42,False
10677,2013-09-27,TX_2,HOUSEHOLD,3132.42,False
10678,2013-09-28,TX_2,HOUSEHOLD,4209.84,False
10679,2013-09-29,TX_2,HOUSEHOLD,4090.42,False
10680,2013-09-30,TX_2,HOUSEHOLD,2945.32,False
10681,2013-10-01,TX_2,HOUSEHOLD,3545.73,False
10682,2013-10-02,TX_2,HOUSEHOLD,2446.32,False
10683,2013-10-03,TX_2,HOUSEHOLD,3008.87,False
10684,2013-10-04,TX_2,HOUSEHOLD,3334.24,False
10685,2013-10-05,TX_2,HOUSEHOLD,4407.4,False
10686,2013-10-06,TX_2,HOUSEHOLD,4319.13,False
10687,2013-10-07,TX_2,HOUSEHOLD,3015.02,False
10688,2013-10-08,TX_2,HOUSEHOLD,2841.06,False
10689,2013-10-09,TX_2,HOUSEHOLD,2557.09,False
10690,2013-10-10,TX_2,HOUSEHOLD,2716.28,False
10691,2013-10-11,TX_2,HOUSEHOLD,3146.81,False
10692,2013-10-12,TX_2,HOUSEHOLD,3535.86,False
10693,2013-10-13,TX_2,HOUSEHOLD,4326.47,False
10694,2013-10-14,TX_2,HOUSEHOLD,3148.0,False
10695,2013-10-15,TX_2,HOUSEHOLD,2353.7,False
